time,iteration,cost, 
0.00849609,0,2.44784e+06, 
0.155089,1,2.44784e+06, 
0.267435,2,2.44784e+06, 
0.343482,3,23.7939, 
0.458519,4,23.7939, 
0.536695,5,23.7939, 
0.662933,6,23.7939, 
0.814385,7,13.5054, 
0.928792,8,13.5054, 
1.06221,9,13.5054, 
1.26399,10,9.97878, 
1.48302,11,9.97878, 
1.67066,12,9.92641, 
1.9298,13,9.92641, 
2.10889,14,9.92641, 
2.34269,15,9.90603, 
2.6079,16,9.90603, 
2.81284,17,9.90603, 
3.04802,18,9.90603, 
3.35243,19,9.64876, 
3.57464,20,9.64876, 
3.87349,21,9.64876, 
4.10206,22,9.64876, 
4.41712,23,9.58045, 
4.65987,24,9.58045, 
4.93591,25,9.58045, 
time,iteration,cost, 
0.00850131,0,2.44784e+06, 
0.191791,1,2.44784e+06, 
0.312225,2,2.44784e+06, 
0.395592,3,2.44784e+06, 
0.523133,4,2.44784e+06, 
0.680533,5,2.44784e+06, 
0.848246,6,410812, 
0.992121,7,410812, 
1.1663,8,410812, 
1.33815,9,410812, 
1.58079,10,410812, 
1.7217,11,410812, 
1.88849,12,410812, 
2.12827,13,233776, 
2.29734,14,233776, 
2.48177,15,233776, 
2.79756,16,10.1805, 
3.16765,17,10.1805, 
3.41044,18,10.1805, 
3.73015,19,10.1805, 
3.94423,20,10.1805, 
4.17226,21,10.1805, 
4.43208,22,10.1805, 
4.69606,23,10.1805, 
4.9787,24,10.1805, 
time,iteration,cost, 
0.00839353,0,2.44784e+06, 
0.187251,1,10.8696, 
0.307946,2,10.8696, 
0.464374,3,10.8696, 
0.595152,4,10.8696, 
0.73886,5,10.8696, 
0.873025,6,10.8696, 
1.0124,7,10.8696, 
1.17376,8,9.39837, 
1.34345,9,9.39837, 
1.61647,10,9.39837, 
1.83422,11,9.39837, 
2.09592,12,9.39837, 
2.31248,13,9.39837, 
2.56489,14,9.39837, 
2.75396,15,9.39837, 
3.02182,16,9.39837, 
3.24811,17,9.39837, 
3.46358,18,9.39837, 
3.76598,19,9.39837, 
